source_pdf,source_page,source_table,manufacturer,category,series,base_model,variant_label,display_name,variant_source,part_number,msrp_usd_raw,resolution_raw,resolution_width,resolution_height,megapixels_calculated,megapixels_label_pdf,sensor_lens_hfov_raw,sensor_size_normalized,focal_length_min_mm,focal_length_max_mm,aperture_min_f,aperture_max_f,hfov_max_deg,hfov_min_deg,lens_variant_mm,frame_rate_variant_fps,max_fps_raw,optical_zoom_raw,min_illumination_raw,wdr_lightfinder_raw,optimized_ir_builtin_ir_raw,power_raw,io_ports_raw,audio_support_builtin_mic_raw,audio_support,builtin_mic,compute_capabilities_raw,included_video_analytics_raw,secure_boot_signed_video_secure_keystore_raw,sustainability_raw,special_features_raw,temperature_range_raw,sensitivity_raw,pan_tilt_raw,thermal_flag,radiometric_or_temperature_flag,raw_attribute_count,all_raw_pdf_fields_json
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3538-SLVE,,Q3538-SLVE,single_model,02463-001,"$1,899.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"1/1.2”
6.2 –12.9 mm, F1.6 - 2.9
103°– 49°",1/1.2,6.2,12.9,1.6,2.9,103,49,,,50/60,,0.07/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,PVC free,"Electronic image stabilization
Shock detection
NSF/ANSI Standard 169, DNV
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10+, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.2”\n6.2 –12.9 mm, F1.6 - 2.9\n103°– 49°"", ""Min. illumination (lux) Color/B&W"": ""0.07/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free"", ""Special features"": ""Electronic image stabilization\nShock detection\nNSF/ANSI Standard 169, DNV\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10+, IP6K9K"", ""Axis Part Number"": ""02463-001"", ""MSRP"": ""$1,899.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3546-LVE,,Q3546-LVE,single_model,02971-001,"$1,379.00 ",2688x1512 (4.1MP),2688,1512,4.06,4.1MP,"1/1.8""
4.7 -10 mm, F1.5 - 2.4
101°-44°",1/1.8,4.7,10,1.5,2.4,101,44,,,100/120,,0.01/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4.1MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8\""\n4.7 -10 mm, F1.5 - 2.4\n101°-44°"", ""Min. illumination (lux) Color/B&W"": ""0.01/0.00"", ""Max. frames per second"": ""100/120"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""02971-001"", ""MSRP"": ""$1,379.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3548-LVE,,Q3548-LVE,single_model,02973-001,"$1,589.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"1/1.2""
6.3 - 13 mm, F1.5 - 2.9
104°-48°",1/1.2,6.3,13,1.5,2.9,104,48,,,50/60,,0.04/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.2\""\n6.3 - 13 mm, F1.5 - 2.9\n104°-48°"", ""Min. illumination (lux) Color/B&W"": ""0.04/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""02973-001"", ""MSRP"": ""$1,589.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3556-LVE,10 mm,Q3556-LVE 10 mm,part_number_variants,03204-001,"$1,379.00 ",2688x1512 (4.1MP),2688,1512,4.06,4.1MP,"1/1.8""
4.7 - 10 mm, F1.5 - 2.4
101°- 44°",,4.7,10,1.5,2.4,,,10,,100/120,,0.01/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,- / -,no,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Audio Analytics
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4.1MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8\""\n4.7 - 10 mm, F1.5 - 2.4\n101°- 44°"", ""Min. illumination (lux) Color/B&W"": ""0.01/0.00"", ""Max. frames per second"": ""100/120"", ""Audio support/ Built-in mic"": ""- / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Audio Analytics\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""10 mm: 03204-001\n51 mm: 03205-001"", ""MSRP"": ""10 mm: $1,379.00\n51 mm: $1,379.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3556-LVE,51 mm,Q3556-LVE 51 mm,part_number_variants,03205-001,"$1,379.00 ",2688x1512 (4.1MP),2688,1512,4.06,4.1MP,"1/1.8""
4.7 - 10 mm, F1.5 - 2.4
101°- 44°",1/1.8,4.7,10,1.5,2.4,101,44,51,,100/120,,0.01/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,- / -,no,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Audio Analytics
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4.1MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8\""\n4.7 - 10 mm, F1.5 - 2.4\n101°- 44°"", ""Min. illumination (lux) Color/B&W"": ""0.01/0.00"", ""Max. frames per second"": ""100/120"", ""Audio support/ Built-in mic"": ""- / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Audio Analytics\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""10 mm: 03204-001\n51 mm: 03205-001"", ""MSRP"": ""10 mm: $1,379.00\n51 mm: $1,379.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q35 Series,AXIS Q3558-LVE,,Q3558-LVE,single_model,03206-001,"$1,589.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"1/1.2""
6.3 - 13 mm, F1.5 - 2.9
104°- 48°",1/1.2,6.3,13,1.5,2.9,104,48,,,50/60,,0.04/0.00,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,- / -,no,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Audio Analytics
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-3,"PVC free, BFR/CFR free","Electronic image stabilization
Shock detection
IP66/NEMA 250 Type 4X/
NEMA
TS 2 (2.2.7-2.2.9)",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.2\""\n6.3 - 13 mm, F1.5 - 2.9\n104°- 48°"", ""Min. illumination (lux) Color/B&W"": ""0.04/0.00"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""- / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Audio Analytics\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / √"", ""OptimizedIR/ Built-in IR"": ""√ / √"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Electronic image stabilization\nShock detection\nIP66/NEMA 250 Type 4X/\nNEMA\nTS 2 (2.2.7-2.2.9)"", ""Axis Part Number"": ""03206-001"", ""MSRP"": ""$1,589.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q36 Series,AXIS Q3626-VE,,Q3626-VE,single_model,02616-004,"$1,479.00 ",2688x1512 (4.1 MP),2688,1512,4.06,4.1 MP,"1/1.8""
4.3 - 8-6 mm, F1.5 - 2.4
103°- 52°",1/1.8,6,8,1.5,2.4,103,52,,,50/60,,0.06/0.01,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free
62% bio-based plastics
2% recycled plastics","Electronic image stabilization
Shock detection
Pan-tilt-roll-zoom (PTRZ)
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""2688x1512 (4.1 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.8\""\n4.3 - 8-6 mm, F1.5 - 2.4\n103°- 52°"", ""Min. illumination (lux) Color/B&W"": ""0.06/0.01"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/ Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free\n62% bio-based plastics\n2% recycled plastics"", ""Special features"": ""Electronic image stabilization\nShock detection\nPan-tilt-roll-zoom (PTRZ)\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""02616-004"", ""MSRP"": ""$1,479.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,19,1,Axis,Axis dome cameras,AXIS Q36 Series,AXIS Q3628-VE,,Q3628-VE,single_model,02617-004,"$1,799.00 ",3840x2160 (8.3 MP),3840,2160,8.29,8.3 MP,"1/1.2”
6.2-12.9 mm, F1.6 - 2.9
103°- 48°",1/1.2,6.2,12.9,1.6,2.9,103,48,,,50/60,,0.07/0.01,"Forensic WDR/
Lightfinder 2.0",,"PoE Class 4, DC",2,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
Audio detection
AXIS Video Motion Detection
AXIS Image Health Analytics
AXIS Live Privacy Shield
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free
62% bio-based plastics
2% recycled plastics","Electronic image stabilization
Shock detection
Pan-tilt-roll-zoom (PTRZ)
IP66/NEMA 250 Type 4X/NEMA
TS 2 (2.2.7-2.2.9),
IK10, IP6K9K",,,,no,,17,"{""Max. video resolution"": ""3840x2160 (8.3 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/1.2”\n6.2-12.9 mm, F1.6 - 2.9\n103°- 48°"", ""Min. illumination (lux) Color/B&W"": ""0.07/0.01"", ""Max. frames per second"": ""50/60"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAudio detection\nAXIS Video Motion Detection\nAXIS Image Health Analytics\nAXIS Live Privacy Shield\nAXIS Scene Metadata"", ""Power"": ""PoE Class 4, DC"", ""In-/output ports"": ""2"", ""WDR/Lightfinder"": ""Forensic WDR/\nLightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/ Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free\n62% bio-based plastics\n2% recycled plastics"", ""Special features"": ""Electronic image stabilization\nShock detection\nPan-tilt-roll-zoom (PTRZ)\nIP66/NEMA 250 Type 4X/NEMA\nTS 2 (2.2.7-2.2.9),\nIK10, IP6K9K"", ""Axis Part Number"": ""02617-004"", ""MSRP"": ""$1,799.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,25,1,Axis,Axis panoramic cameras,AXIS Q38 Series,AXIS Q3839-PVE,,Q3839-PVE,single_model,02657-001,"$2,439.00 ",7552x3776 (29MP),7552,3776,28.52,29MP,"4x 1/1.8"", 4.6 mm
F1.8, 180°",1/1.8,4.6,4.6,1.8,1.8,180,180,,,25/30,,0.10/0.03,Forensic WDR / √,- / -,Poe Class 4,1-Jan,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Video Motion Detection
Active tampering alarm
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"BFR/CFR freePVC free
16% recycled plastics
14% bioplastics","Horizon Straightening
Remote Pan/Tilt/Roll
IP66/67/NEMA 4X, IK10",,,,no,,18,"{""Max. video resolution"": ""7552x3776 (29MP)"", ""Sensor size/Lens/Horizontal field of view"": ""4x 1/1.8\"", 4.6 mm\nF1.8, 180°"", ""Day and night"": ""√"", ""Min. illumination (lux) Color/B&W"": ""0.10/0.03"", ""Max. frames per second"": ""25/30"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Video Motion Detection\nActive tampering alarm\nAXIS Scene Metadata"", ""Power"": ""Poe Class 4"", ""In-/output ports"": ""1/1"", ""WDR/Lightfinder"": ""Forensic WDR / √"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""BFR/CFR freePVC free\n16% recycled plastics\n14% bioplastics"", ""Special features"": ""Horizon Straightening\nRemote Pan/Tilt/Roll\nIP66/67/NEMA 4X, IK10"", ""Axis Part Number"": ""02657-001"", ""MSRP"": ""$2,439.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,25,1,Axis,Axis panoramic cameras,AXIS Q38 Series,AXIS Q3839-SPVE,,Q3839-SPVE,single_model,03201-001,"$2,699.00 ",7552x3776 (29MP),7552,3776,28.52,29MP,"4x 1/1.8"", 4.6 mm
F1.8, 180°",1/1.8,4.6,4.6,1.8,1.8,180,180,,,25/30,,0.10/0.03,Forensic WDR / √,- / -,Poe Class 4,1-Jan,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Video Motion Detection
Active tampering alarm
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,"PVC free, BFR/CFR free
31% recycled plastics
1% bioplastics","Stainless Steel, Horizon
Straightening
Remote Pan/Tilt/Roll
SF/ANSI Standard 169,
IP66/NEMA 250 Type 4X
IK10, IP66, IP67, IP68, IP6K9K",,,,no,,18,"{""Max. video resolution"": ""7552x3776 (29MP)"", ""Sensor size/Lens/Horizontal field of view"": ""4x 1/1.8\"", 4.6 mm\nF1.8, 180°"", ""Day and night"": ""√"", ""Min. illumination (lux) Color/B&W"": ""0.10/0.03"", ""Max. frames per second"": ""25/30"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Video Motion Detection\nActive tampering alarm\nAXIS Scene Metadata"", ""Power"": ""Poe Class 4"", ""In-/output ports"": ""1/1"", ""WDR/Lightfinder"": ""Forensic WDR / √"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""PVC free, BFR/CFR free\n31% recycled plastics\n1% bioplastics"", ""Special features"": ""Stainless Steel, Horizon\nStraightening\nRemote Pan/Tilt/Roll\nSF/ANSI Standard 169,\nIP66/NEMA 250 Type 4X\nIK10, IP66, IP67, IP68, IP6K9K"", ""Axis Part Number"": ""03201-001"", ""MSRP"": ""$2,699.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,25,1,Axis,Axis panoramic cameras,AXIS Q48,AXIS Q4809-PVE,,Q4809-PVE,single_model,02658-001,"$2,439.00 ",10240x2560 (26MP),10240,2560,26.21,26MP,"4x 1/2.3"", 5.05 mm
F1.7, 180°",1/2.3,5.05,5.05,1.7,1.7,180,180,,,25/30,,0.10/0.03,Forensic WDR / √,- / -,Poe Class 4,1-Jan,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Video Motion Detection
Active tampering alarm
AXIS Scene Metadata",√ / √ / FIPS 140-2 Level 2,16% recycled plastics,"Horizon Straightening
Remote Pan/Tilt/Roll
IP66/67/NEMA 4X, IK10",,,,no,,18,"{""Max. video resolution"": ""10240x2560 (26MP)"", ""Sensor size/Lens/Horizontal field of view"": ""4x 1/2.3\"", 5.05 mm\nF1.7, 180°"", ""Day and night"": ""√"", ""Min. illumination (lux) Color/B&W"": ""0.10/0.03"", ""Max. frames per second"": ""25/30"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Video Motion Detection\nActive tampering alarm\nAXIS Scene Metadata"", ""Power"": ""Poe Class 4"", ""In-/output ports"": ""1/1"", ""WDR/Lightfinder"": ""Forensic WDR / √"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-2 Level 2"", ""Sustainability"": ""16% recycled plastics"", ""Special features"": ""Horizon Straightening\nRemote Pan/Tilt/Roll\nIP66/67/NEMA 4X, IK10"", ""Axis Part Number"": ""02658-001"", ""MSRP"": ""$2,439.00""}"
Q1_2026_CheatSheet_msrp_R3_lorez.pdf,30,1,Axis,Axis pan/tilt/zoom cameras,AXIS Q60 Series,AXIS Q6020-E,,Q6020-E,single_model,02957-001,"$2,329.00 ",2592x1944 (20.4 MP),2592,1944,5.04,20.4 MP,"1/2""
3.7mm, F3.7
360°",2-Jan,3.7,3.7,3.7,360,360,360,,,25/30,-,0.06/0.03,WDR / Lightfinder 2.0,- / -,"PoE Class 8
PoE Class 4",-,√ / -,yes,no,Deep learning processing unit,"AXIS Object Analytics
AXIS Video Motion Detection
Autopilot",√ / √ / FIPS 140-3 Level 3,"PVC free, BFR/CFR free","Exchangeable lenses
Current AXIS Q60-E PTZ Camera
recommended
IP66/NEMA 4X, IK10",,,,no,,19,"{""Max. video resolution"": ""2592x1944 (20.4 MP)"", ""Sensor size/Lens/Horizontal field of view"": ""1/2\""\n3.7mm, F3.7\n360°"", ""Day and night"": ""√"", ""Min. illumination (lux) Color/B&W"": ""0.06/0.03"", ""Max. frames per second"": ""25/30"", ""Optical zoom"": ""-"", ""Audio support/ Built-in mic"": ""√ / -"", ""Compute capabilities"": ""Deep learning processing unit"", ""Included video analytics (for Axis video analytics, see page 4)"": ""AXIS Object Analytics\nAXIS Video Motion Detection\nAutopilot"", ""Power"": ""PoE Class 8\nPoE Class 4"", ""In-/output ports"": ""-"", ""WDR/Lightfinder"": ""WDR / Lightfinder 2.0"", ""Zipstream/ H.264/H.265/AV1"": ""√ / √ / √ / -"", ""OptimizedIR/Built-in IR"": ""- / -"", ""Secure Boot/Signed video/Secure keystore"": ""√ / √ / FIPS 140-3 Level 3"", ""Sustainability"": ""PVC free, BFR/CFR free"", ""Special features"": ""Exchangeable lenses\nCurrent AXIS Q60-E PTZ Camera\nrecommended\nIP66/NEMA 4X, IK10"", ""Axis Part Number"": ""02957-001"", ""MSRP"": ""$2,329.00""}"
